url,town_vilage,voivodeship,rooms,price,m2,plot_m2
https://www.otodom.pl/oferta/dom-parterowy-skrajny-szeregowiec-brynow-ID46qbC.html#8da10ad7a1,Katowice,śląskie,5,1090000,172.92,516
https://www.otodom.pl/oferta/dom-z-duza-dzialka-bartkowice-gmina-klomnice-ID467UI.html#8da10ad7a1,Bartkowice,śląskie,2,330000,70,11400
https://www.otodom.pl/oferta/dom-w-czechowicach-poludniowych-rejon-ul-pasieki-ID46ElU.html#8da10ad7a1,Czechowice-Dziedzice,śląskie,6,350000,140,1042
https://www.otodom.pl/oferta/wyremontowany-dom-swierklany-299-tys-ID46ElG.html#8da10ad7a1,Świerklany,śląskie,3,299000,126,942
https://www.otodom.pl/oferta/sprzedam-przytulny-dom-w-skoloszowie-ID46Elu.html#8da10ad7a1,Skołoszów,podkarpackie,3,320000,130,3300
https://www.otodom.pl/oferta/dom-na-sprzedaz-gostyn-ID46Elo.html#8da10ad7a1,Gostyń,śląskie,5,419700,127.62,534
https://www.otodom.pl/oferta/dom-parterowy-z-pieknym-ogrodem-w-gminie-nieporet-ID46Elh.html#8da10ad7a1,Wólka Radzymińska,mazowieckie,5,990000,260,1500
https://www.otodom.pl/oferta/olesnica-garaz-pompa-ciepla-ID46Ell.html#8da10ad7a1,Oleśnica,dolnośląskie,4,476000,96,NA
https://www.otodom.pl/oferta/sprzedam-dom-ID46Ehg.html#8da10ad7a1,Bestwiny,mazowieckie,2,330000,80,2260
https://www.otodom.pl/oferta/okazja-dom-pensjonatowo-mieszkalny-w-karpaczu-ID3olk8.html#8da10ad7a1,Karpacz,dolnośląskie,NA,1400000,548.7,1711
https://www.otodom.pl/oferta/sprzedam-dom-z-budynkami-gospodarczymi-i-garazami-ID45Dt0.html#8da10ad7a1,Tuszyma,podkarpackie,5,550000,150,3000
https://www.otodom.pl/oferta/wolnostojacy-parterowy-dom-z-pieknym-ogrodem-ID46EkS.html#8da10ad7a1,Bielsko-Biała,śląskie,5,539000,130,NA
https://www.otodom.pl/oferta/duzy-dom-dwurodzinny-w-swietnej-lokalizacji-ID46EkR.html#8da10ad7a1,Zabrze,śląskie,5,665000,192,597
https://www.otodom.pl/oferta/przytulny-domek-blisko-centrum-ID46EkO.html#8da10ad7a1,Grójec,mazowieckie,3,520000,80,850
https://www.otodom.pl/oferta/dom-117-93-m-glotowo-ID46EkM.html#8da10ad7a1,Głotowo,warmińskomazurskie,4,212000,117.93,2600
https://www.otodom.pl/oferta/dom-centrum-zielonej-gory-bezposrednio-enklawa-ID46Eks.html#8da10ad7a1,Zielona Góra,lubuskie,5,899000,170,535
https://www.otodom.pl/oferta/dom-dzialka-budowlana-ID46Ekr.html#8da10ad7a1,Racibórz,śląskie,5,250000,200,1440
https://www.otodom.pl/oferta/twoj-dom-na-kuznikach-ID44Qkm.html#8da10ad7a1,Wrocław,dolnośląskie,6,750000,134,500
https://www.otodom.pl/oferta/dom-wrzosow-radom-ID46Ek9.html#8da10ad7a1,Groszowice,mazowieckie,4,560000,146,840
https://www.otodom.pl/oferta/budynek-biurowy-wolnostojacy-250-m2-ID46EjT.html#8da10ad7a1,Kraków,małopolskie,NA,1500000,250,600
https://www.otodom.pl/oferta/mieszkanie-dom-segment-z-ogrodem-warszawa-wawer-ID46cMS.html#5cb59706aa,Warszawa,mazowieckie,3,699000,71,150
https://www.otodom.pl/oferta/dom-na-sprzedaz-w-paszowicach-ID46Ekf.html#5cb59706aa,Paszowice,dolnośląskie,7,289000,306,500
https://www.otodom.pl/oferta/dom-na-sprzedaz-w-wolominie-ID45YNH.html#5cb59706aa,Wołomin,mazowieckie,NA,650000,166,1137
https://www.otodom.pl/oferta/stylowy-dom-z-6-pokojami-i-dodatkowym-lokalem-ID45RsM.html#5cb59706aa,Pilawa,mazowieckie,7,900000,361.2,800
https://www.otodom.pl/oferta/koplin-piekny-dom-wolnostojacy-do-wprowadzenia-ID46Ek7.html#5cb59706aa,Choszczno,zachodniopomorskie,5,790000,138,853
https://www.otodom.pl/oferta/rezydencja-przy-batorego-winda-ID3pTK8.html#5cb59706aa,Konstancin-Jeziorna,mazowieckie,NA,16500000,NA,2500
https://www.otodom.pl/oferta/dom-do-remontu-dzialka-13-5-ara-bielawa-ID46EjR.html#5cb59706aa,Bielawa,dolnośląskie,6,195000,100,1378
https://www.otodom.pl/oferta/dom-216-m-brzoza-ID3YLny.html#5cb59706aa,Brzoza,kujawskopomorskie,5,433000,216,960
https://www.otodom.pl/oferta/komfortowy-dom-duzy-ogrod-super-punkt-osielsko-ID43hz5.html#5cb59706aa,Osielsko,kujawskopomorskie,5,960000,229,1278
https://www.otodom.pl/oferta/dom-278-m-lochowo-ID43Z93.html#5cb59706aa,Łochowo,kujawskopomorskie,5,990000,278,1860
https://www.otodom.pl/oferta/nowoczesny-funkcjonalny-dom-duza-dzialka-zoledowo-ID44AK8.html#5cb59706aa,Żołędowo,kujawskopomorskie,4,595000,135,1650
https://www.otodom.pl/oferta/hit-wybudowany-nowoczesny-dom-zielonka-ID45yZg.html#5cb59706aa,Zielonka,kujawskopomorskie,5,489000,136,400
https://www.otodom.pl/oferta/dom-nowoczesny-bryla-technologia-5-p-lochowowo-ID45Uio.html#5cb59706aa,Łochowo,kujawskopomorskie,5,880000,360,606
https://www.otodom.pl/oferta/mazury-faryny-dom-letniskowy-150m2-na-dzialce-1000-ID46DZk.html#5cb59706aa,Faryny,warmińskomazurskie,3,210000,150,1000
https://www.otodom.pl/oferta/klimatyczny-dom-do-remontu-blisko-krakowa-ID46Ejn.html#5cb59706aa,Wola Wieruszycka,małopolskie,NA,120000,75,1300
https://www.otodom.pl/oferta/sprzedam-dom-w-lodzi-atrakcyjna-okolica-ID408N6.html#5cb59706aa,Łódź,łódzkie,6,1390000,300,1617
https://www.otodom.pl/oferta/dom-z-ogrodem-1-2-blizniaka-weglin-lipniak-ID45YMe.html#5cb59706aa,Lublin,lubelskie,5,880000,148,527
https://www.otodom.pl/oferta/sprzedam-dom-300-m-z-ogrodem-ID46qa0.html#5cb59706aa,Krotoszyn,wielkopolskie,10,665000,300,500
https://www.otodom.pl/oferta/2-domy-garaze-warsztaty-dom-nad-jeziorem-las-ID46EiW.html#5cb59706aa,Kaczawka,kujawskopomorskie,7,600000,446.6,7238
https://www.otodom.pl/oferta/swietny-dwupietrowy-dom-z-widokiem-na-jezioro-ID46q9M.html#5cb59706aa,Charzykowy,pomorskie,4,412000,100,210
https://www.otodom.pl/oferta/dom-wolnostojacy-170m-podolany-bezposrednio-ID45zGH.html#5cb59706aa,Poznań,wielkopolskie,4,1390000,170,537
https://www.otodom.pl/oferta/dom-140m2-dzialka-1134m2-jaworzno-byczyna-ID45vnM.html#5cb59706aa,Jaworzno,śląskie,6,575000,140,1134
https://www.otodom.pl/oferta/cudowna-lokalizacja-40-minut-od-centrum-warszawy-ID42Ol8.html#5cb59706aa,Lesznowola,mazowieckie,4,749000,200,1500
https://www.otodom.pl/oferta/dom-jednorodzinny-malownicza-okolica-zbychowo-ID46Ehq.html#5cb59706aa,Zbychowo,pomorskie,4,660000,120,498
https://www.otodom.pl/oferta/piekny-dom-260m2-pod-lasem-z-dzialka-1000m2-ID46E1E.html#27b5414966,Janów,mazowieckie,8,1300000,260,1000
https://www.otodom.pl/oferta/siedlisko-bez-sasiadow-ID46Ehd.html#27b5414966,Ossolin,podlaskie,3,250000,80,9000
https://www.otodom.pl/oferta/5-pokoi-blizniak-ok-128m2-super-ID46Egg.html#27b5414966,Grodzisk Mazowiecki,mazowieckie,5,518900,128,180
https://www.otodom.pl/oferta/komfortowy-dom-z-tarasem-nad-morzem-ID46vRm.html#27b5414966,Kołobrzeg,zachodniopomorskie,4,1200000,124,350
https://www.otodom.pl/oferta/przestrzenny-funkcjonalny-rowniez-dwurodzinny-ID46Efz.html#27b5414966,Borówiec,wielkopolskie,7,1430000,440,1670
https://www.otodom.pl/oferta/willa-obiekty-do-zamieszkania-i-pod-dzialalnosc-ID1WCjB.html#27b5414966,Przewóz,lubuskie,10,1250000,NA,6848
https://www.otodom.pl/oferta/dom-w-plotach-na-sprzedaz-woj-zachodniopomorskie-ID3jpTK.html#27b5414966,Płoty,zachodniopomorskie,3,310000,150,80
https://www.otodom.pl/oferta/z-piekna-dzialka-i-2-tarasami-super-nowoczesny-ID46Ef2.html#27b5414966,Poznań,wielkopolskie,4,679000,91,375
https://www.otodom.pl/oferta/parterowa-willa-we-wloskim-stylu-ID46CWS.html#27b5414966,Grodzisk Mazowiecki,mazowieckie,4,999000,160,1500
https://www.otodom.pl/oferta/dom-pabianice-zatorze-cisowa-ID46Eet.html#27b5414966,Pabianice,łódzkie,6,495000,219,622
https://www.otodom.pl/oferta/wolnostojacy-dom-z-garazem-2-stan-czechow-ID46Eez.html#27b5414966,Lublin,lubelskie,5,1049000,281.8,502
https://www.otodom.pl/oferta/szeregowiecskorzewoogrod-i-garaz-ID44OLz.html#27b5414966,Skórzewo,wielkopolskie,5,649000,228,228
https://www.otodom.pl/oferta/dom-z-klimatem-dla-rodziny-ID46Eel.html#27b5414966,Kwirynów,mazowieckie,6,2150000,269.37,822
https://www.otodom.pl/oferta/dom-w-okolicach-centrum-ID46Eej.html#27b5414966,Stargard,zachodniopomorskie,5,570000,541,541
https://www.otodom.pl/oferta/piekny-dom-na-sprzedaz-bialoleka-choszczowka-ID44IDu.html#27b5414966,Warszawa,mazowieckie,6,2500000,368,2132
https://www.otodom.pl/oferta/idealny-nowy-dom-karczowiska-lubin-legnica-189-m2-ID46Ee9.html#27b5414966,Karczowiska,dolnośląskie,4,969000,188.7,1296
https://www.otodom.pl/oferta/agroturystyka-do-remontu-200-m-od-jeziora-ID46EdU.html#27b5414966,Garbicz,lubuskie,8,330000,250,1800
https://www.otodom.pl/oferta/duzy-dom-o-powierzchni-ok-230-m-podwojny-garaz-ID416rU.html#27b5414966,Piekary Śląskie,śląskie,5,349999,230,712
https://www.otodom.pl/oferta/dom-letniskowy-nad-jeziorem-rumian-rybno-ID2BPZ6.html#27b5414966,Rybno,warmińskomazurskie,4,290000,90,1024
https://www.otodom.pl/oferta/dom-o-pow-uzytkowej-177-m2-glozyny-ID46Edz.html#27b5414966,Radlin,śląskie,5,249000,177,418
https://www.otodom.pl/oferta/urokliwy-dom-z-pieknym-ogrodem-ID46DPL.html#27b5414966,Gdańsk,pomorskie,5,1400000,277,999
https://www.otodom.pl/oferta/brzeg-dolny-dom-parterowy-1997-rok-ID46Eds.html#27b5414966,Brzeg Dolny,dolnośląskie,4,540000,126,720
https://www.otodom.pl/oferta/domek-na-dzialce-rekreacyjnej-ID46Edl.html#27b5414966,Kuńkowce,podkarpackie,2,85000,60,570
https://www.otodom.pl/oferta/maly-budynek-do-rozbudowy-katowice-zarzecze-ID46Ed2.html#27b5414966,Katowice,śląskie,NA,260000,38,778
https://www.otodom.pl/oferta/zgrabny-wykonczony-dom-wolny-od-zaraz-ID46Ecn.html#611ca9d956,Michałowice,małopolskie,4,589000,90,250
https://www.otodom.pl/oferta/duzy-dom-lub-siedziba-firmy-rokicie-pradzynskiego-ID46Ece.html#611ca9d956,Łódź,łódzkie,6,600000,205,652
https://www.otodom.pl/oferta/dom-1-000-m-warszawa-ID46EbY.html#611ca9d956,Warszawa,mazowieckie,10,1999000,NA,2630
https://www.otodom.pl/oferta/dom-284m-egiertowo-szybkie-wydanie-ID46EbX.html#611ca9d956,Egiertowo,pomorskie,5,649000,284,639
https://www.otodom.pl/oferta/dom-na-salwatorze-z-ogrodem-i-garazem-ID4503H.html#611ca9d956,Kraków,małopolskie,5,1250000,114.8,384
https://www.otodom.pl/oferta/dom-140-m-niwy-ID46Ebw.html#611ca9d956,Niwy,kujawskopomorskie,3,199000,140,1840
https://www.otodom.pl/oferta/bardzo-nowoczesny-z-pieknymi-tarasami-ID46Ebr.html#611ca9d956,Poznań,wielkopolskie,4,579000,91,186
https://www.otodom.pl/oferta/dom-pietrowka-250-m-ID46Eaz.html#611ca9d956,Niedzbórz,mazowieckie,5,650000,250,10
https://www.otodom.pl/oferta/osielsko-dom-dwurodzinny-wysoki-standard-ID46EaU.html#611ca9d956,Osielsko,kujawskopomorskie,8,1386000,252,836
https://www.otodom.pl/oferta/dwa-domy-na-jednej-dzialce-aleksandrow-falenica-ID46q6O.html#611ca9d956,Warszawa,mazowieckie,5,1880000,300,1863
https://www.otodom.pl/oferta/dwurodzinny-dom-z-widokowa-15-arowa-dzialka-ID40XPq.html#611ca9d956,Kraków,małopolskie,8,1400000,340,1500
https://www.otodom.pl/oferta/dom-w-centrum-z-mozliwoscia-rozbudowy-ID46zcq.html#611ca9d956,Zakopane,małopolskie,8,1800000,200,740
https://www.otodom.pl/oferta/dom-dzialalnosc-dostep-do-drogi-asfaltowej-ID3XpNV.html#611ca9d956,Łask,łódzkie,6,430000,185,1600
https://www.otodom.pl/oferta/dom-w-dobrej-lokalizacji-ID46Eat.html#611ca9d956,Radwanice,dolnośląskie,6,650000,240,653
https://www.otodom.pl/oferta/power-of-nature-siedlisko-rezerwacja-ID41K7B.html#611ca9d956,Łask,łódzkie,4,290000,128,4450
https://www.otodom.pl/oferta/pieknie-polozony-dom-z-dzialka-niemal-1-2ha-ID46Ead.html#611ca9d956,Łódź,łódzkie,5,1599000,188,11854
https://www.otodom.pl/oferta/dworek-dom-weselny-super-inwestycja-0-ID3YLWC.html#611ca9d956,Toruń,kujawskopomorskie,10,429000,600,3300
https://www.otodom.pl/oferta/piekny-klimatyczny-dom-w-doskonalej-lokalizacji-ID46E9M.html#611ca9d956,Zielona Góra,lubuskie,5,899000,200,535
https://www.otodom.pl/oferta/dom-z-pieknym-ogrodem-kaweczyn-ID46E9z.html#611ca9d956,Kawęczyn,kujawskopomorskie,4,549000,153.8,1602
https://www.otodom.pl/oferta/dom-pod-lasem-dla-wymagajacego-milosnika-natury-ID46E9w.html#611ca9d956,Kórnik,wielkopolskie,4,2049000,165,4800
https://www.otodom.pl/oferta/dom-konin-laskowiec-ID46E9r.html#611ca9d956,Konin,wielkopolskie,3,530000,135,4996
https://www.otodom.pl/oferta/dom-rodzinny-z-pieknym-ogrodem-ID3MYMk.html#611ca9d956,Gdańsk,pomorskie,6,725000,150,448
https://www.otodom.pl/oferta/dom-na-sprzedaz-starnice-gm-debnica-kaszubska-ID46E9c.html#611ca9d956,Starnice,pomorskie,5,290000,140,1678
https://www.otodom.pl/oferta/dom-kolobrzeg-drzonowo-zachodniopomorskie-ID44pOg.html#6f1c0e6dc6,Drzonowo,zachodniopomorskie,6,650000,143,1600
https://www.otodom.pl/oferta/krakow-bronowice-ul-trawiasta-ID46E93.html#6f1c0e6dc6,Kraków,małopolskie,6,1990000,240,600
https://www.otodom.pl/oferta/dom-90-m-sroda-wielkopolska-ID46E8Y.html#6f1c0e6dc6,Środa Wielkopolska,wielkopolskie,3,249000,90,416
https://www.otodom.pl/oferta/b-ladny-dom-ok-190m2-do-wykonczenia-ID46E8X.html#6f1c0e6dc6,Jaktorów,mazowieckie,5,449000,191,1004
https://www.otodom.pl/oferta/dom-wolnostojacy-blisko-politechniki-lubelskiej-ID46E8T.html#6f1c0e6dc6,Lublin,lubelskie,NA,145000,36,110
https://www.otodom.pl/oferta/przyrow-dom-z-duza-dzialka-okazja-115-tys-pln-ID46E8O.html#6f1c0e6dc6,Przyrów,śląskie,2,115000,85,1900
https://www.otodom.pl/oferta/dom-blizniak-lomianki-do-wykonczenia-nowy-ID46E8K.html#6f1c0e6dc6,Łomianki,mazowieckie,4,750000,158,500
https://www.otodom.pl/oferta/srodkowy-segment-centrum-grodziska-mazowieckiego-ID46E7O.html#6f1c0e6dc6,Grodzisk Mazowiecki,mazowieckie,4,729000,107,175
https://www.otodom.pl/oferta/luksusowy-dom-na-jedrzychowie-ID46E7M.html#6f1c0e6dc6,Zielona Góra,lubuskie,4,759000,109.26,450
https://www.otodom.pl/oferta/nowy-szeregowiec-loftowy-styl-ogrodek-steszew-ID462nj.html#6f1c0e6dc6,Stęszew,wielkopolskie,4,499000,98.9,250
https://www.otodom.pl/oferta/rodzinne-ogrodki-dzialkowe-sypniewo-gluszyna-ID46E7F.html#6f1c0e6dc6,Poznań,wielkopolskie,NA,29000,20,295
https://www.otodom.pl/oferta/dom-157-m-ostra-gora-ID46E7B.html#6f1c0e6dc6,Ostra Góra,podlaskie,5,529000,157,4600
https://www.otodom.pl/oferta/domek-letniskowy-w-zielonce-blisko-jezioro-ID46E7y.html#6f1c0e6dc6,Zielonka,warmińskomazurskie,2,165000,32,500
https://www.otodom.pl/oferta/piekny-dom-w-jablonnie-dzialka-1000m-ID46E7x.html#6f1c0e6dc6,Jabłonna,mazowieckie,4,950000,207,1000
https://www.otodom.pl/oferta/dom-nowy-ok-137m2-deweloperski-stan-ID46E7e.html#6f1c0e6dc6,Żółwin,mazowieckie,4,484400,137,345
https://www.otodom.pl/oferta/sprzedam-rodzinny-dom-ID46E7b.html#6f1c0e6dc6,Wysoka,podkarpackie,4,448000,280,2800
https://www.otodom.pl/oferta/okazja-dom-w-pow-wysokomazowieckim-900m2-ID3OGmI.html#6f1c0e6dc6,Czyżew,podlaskie,NA,1700000,900,16900
https://www.otodom.pl/oferta/dom-140-m-opatowiec-ID46E6I.html#6f1c0e6dc6,Opatowiec,świętokrzyskie,4,115000,140,1158
https://www.otodom.pl/oferta/dom-150m-kw-w-spokojnej-i-okolicy-blisko-lasu-ID46E6F.html#6f1c0e6dc6,Łask,łódzkie,7,399000,150,1555
https://www.otodom.pl/oferta/sprzedam-pietrowy-dom-wolnostojacy-w-osieku-k-oswi-ID46poj.html#6f1c0e6dc6,Osiek,małopolskie,6,550000,NA,200
https://www.otodom.pl/oferta/wyjatkowy-dom-w-dlugolece-idealny-dla-pary-ID46E6g.html#6f1c0e6dc6,Długołęka,dolnośląskie,2,587000,90,320
https://www.otodom.pl/oferta/dom-na-sprzedaz-jablonna-ID46E5Y.html#6f1c0e6dc6,Jabłonna,mazowieckie,9,1490000,450,1776
https://www.otodom.pl/oferta/gospodarstwo-rolne-dom-pomieszczenia-gospodarcze-ID3Zp3q.html#6f1c0e6dc6,Droglowice,dolnośląskie,4,350000,150,3200
https://www.otodom.pl/oferta/kompaktowy-dom-z-pieknym-ogrodem-wiskitno-ID46E5U.html#6f1c0e6dc6,Łódź,łódzkie,4,1100000,220,8659
https://www.otodom.pl/oferta/przestronny-dom-zywiec-sporysz-od-wlasciciela-ID3WgsI.html#2e1c9e44f5,Żywiec,śląskie,NA,640000,250,1020
https://www.otodom.pl/oferta/dom-na-sprzedaz-w-czechowicach-dziedzicach-ID46E5S.html#2e1c9e44f5,Czechowice-Dziedzice,śląskie,NA,1500000,365,833
https://www.otodom.pl/oferta/krakow-bronowice-budynek-inwestycyjny-ID46E5m.html#2e1c9e44f5,Kraków,małopolskie,8,2600000,360,800
https://www.otodom.pl/oferta/dom-148-m-lajski-ID46E5i.html#2e1c9e44f5,Łajski,mazowieckie,5,360000,148,657
https://www.otodom.pl/oferta/blizniak-wroclaw-farbyczna-ID464bJ.html#2e1c9e44f5,Wrocław,dolnośląskie,4,659000,84,144
https://www.otodom.pl/oferta/dom-pod-bydgoszcza-blisko-fordonu-ID456Kq.html#2e1c9e44f5,Czarnowo,kujawskopomorskie,6,499000,166,527
https://www.otodom.pl/oferta/dom-szeregowy-miszewo-ID46E4V.html#2e1c9e44f5,Miszewo,pomorskie,4,539000,135,NA
https://www.otodom.pl/oferta/blizniak-do-odbioru-w-tym-roku-ID46E4P.html#2e1c9e44f5,Tuchom,pomorskie,5,539000,135,NA
https://www.otodom.pl/oferta/nowa-cena-apartamentowiec-jastrzebia-gora-ID41YdX.html#2e1c9e44f5,Jastrzębia Góra,pomorskie,NA,1690000,250,400
https://www.otodom.pl/oferta/polowa-blizniaka-z-duzym-potencjalem-ID3ZcpK.html#2e1c9e44f5,Brześć Kujawski,kujawskopomorskie,6,300000,260,915
https://www.otodom.pl/oferta/lokal-mieszk-ok-71m2-dobry-rejon-ID46E4q.html#2e1c9e44f5,Grodzisk Mazowiecki,mazowieckie,3,520000,71,140
https://www.otodom.pl/oferta/apartament-ok-126m2-z-tarasem-ok-36m2-ID46E4r.html#2e1c9e44f5,Grodzisk Mazowiecki,mazowieckie,5,750000,126,NA
https://www.otodom.pl/oferta/przestronny-piekny-dom-ok-230m2-ID46E4t.html#2e1c9e44f5,Nadarzyn,mazowieckie,6,899900,230,820
https://www.otodom.pl/oferta/funkcjonalny-dom-w-suszcu-ID46E4o.html#2e1c9e44f5,Suszec,śląskie,3,345000,100,NA
https://www.otodom.pl/oferta/suwalki-dom-60-m2-sprzedaz-249-000-zl-ID46E48.html#2e1c9e44f5,Suwałki,podlaskie,3,249000,60,2875
https://www.otodom.pl/oferta/dom-poza-miastem-ID46E3Y.html#2e1c9e44f5,Otwock,mazowieckie,5,850000,180,1003
https://www.otodom.pl/oferta/dom-3-pokoje-z-ogrodkiem-na-sprzedaz-ID46E3Q.html#2e1c9e44f5,Leszno,wielkopolskie,3,329000,97.86,157
https://www.otodom.pl/oferta/dom-240-m-warszawa-ID46E3D.html#2e1c9e44f5,Warszawa,mazowieckie,4,2700000,240,334
https://www.otodom.pl/oferta/dom-230-m2-wola-justowska-ul-na-wierzchowinach-ID46Csc.html#2e1c9e44f5,Kraków,małopolskie,6,1900000,230,1273
https://www.otodom.pl/oferta/dom-szeregowy-gdansk-ujescisko-ID46E38.html#2e1c9e44f5,Gdańsk,pomorskie,4,1190000,111,167
https://www.otodom.pl/oferta/skrajna-szeregowka-budziwoj-ID460Ae.html#2e1c9e44f5,Rzeszów,podkarpackie,5,709000,120,350
https://www.otodom.pl/oferta/dom-do-zamieszkania-131-m2-w-glogowie-malopolskim-ID46gxX.html#2e1c9e44f5,Głogów Małopolski,podkarpackie,4,729000,131,800
https://www.otodom.pl/oferta/dom-na-sprzedaz-zory-ID46E2T.html#2e1c9e44f5,Żory,śląskie,4,438600,96.55,NA
https://www.otodom.pl/oferta/dom-na-sprzedaz-bielsko-biala-ID46E2R.html#2e1c9e44f5,Bielsko-Biała,śląskie,6,578400,131.91,812
https://www.otodom.pl/oferta/dom-na-sprzedaz-zory-ID46E2Q.html#f20122c9ce,Żory,śląskie,5,439800,122.63,547
https://www.otodom.pl/oferta/milanowek-dom-do-wprowadzenia-ID46E2P.html#f20122c9ce,Milanówek,mazowieckie,4,870000,123,420
https://www.otodom.pl/oferta/dom-wilchwy-15-min-od-jastrzebia-5-min-wodzislaw-ID46e7P.html#f20122c9ce,Wodzisław Śląski,śląskie,4,315000,120,1327
https://www.otodom.pl/oferta/dom-wolnostojacy-z-pieknym-widokiem-na-krakow-ID45TPv.html#f20122c9ce,Modlnica,małopolskie,5,1148000,230,815
https://www.otodom.pl/oferta/dom-z-mozliwosciami-na-torunskim-os-wrzosy-ID46q5t.html#f20122c9ce,Toruń,kujawskopomorskie,7,1190000,270,2040
https://www.otodom.pl/oferta/kamienica-w-pakiecie-ze-zlobkiem-ID44ttJ.html#f20122c9ce,Chorzów,śląskie,NA,3950000,NA,1318
https://www.otodom.pl/oferta/dom-wolnostojacy-warszawa-wesola-stara-milosna-ID46E1M.html#f20122c9ce,Warszawa,mazowieckie,NA,7000000,NA,3500
https://www.otodom.pl/oferta/dom-jednorodzinny-wolnostojacy-z-dzialka-950m2-ID45ZUq.html#f20122c9ce,Sochaczew,mazowieckie,4,399000,90,950
https://www.otodom.pl/oferta/dom-na-kaszubach-15-min-od-gdyni-bez-posrednikow-ID40Wsv.html#f20122c9ce,Bojano,pomorskie,6,1090000,205,1001
https://www.otodom.pl/oferta/willa-w-zgorzelcu-przy-granicy-ul-zeromskiego-ID451V6.html#f20122c9ce,Zgorzelec,dolnośląskie,6,805000,224,1315
https://www.otodom.pl/oferta/centrum-idealny-do-zamieszkania-oraz-pod-najem-ID46b9E.html#f20122c9ce,Ustroń,śląskie,5,649000,160,446
https://www.otodom.pl/oferta/caloroczny-dom-w-wilnowie-nad-jeziorem-narie-ID413nE.html#f20122c9ce,Wilnowo,warmińskomazurskie,3,219000,90,400
https://www.otodom.pl/oferta/wyjatkowy-dom-w-urokliwym-miejscu-ID45Y8F.html#f20122c9ce,Wołowno,warmińskomazurskie,3,399000,73.5,16359
https://www.otodom.pl/oferta/na-sprzedaz-nowoczesny-dom-wolnostojacy-z-dzialka-ID46E1o.html#f20122c9ce,Chełmce,wielkopolskie,4,485000,124,1000
https://www.otodom.pl/oferta/dom-z-duzym-potencjalem-w-centrum-moniek-ID452Cv.html#f20122c9ce,Mońki,podlaskie,6,395000,182,940
https://www.otodom.pl/oferta/siedlisko-z-charakterem-ID46xJ8.html#f20122c9ce,Praslity,warmińskomazurskie,5,888000,187,342000
https://www.otodom.pl/oferta/dom-w-doskonalej-lokalizacji-swidnicy-ID46E10.html#f20122c9ce,Świdnica,dolnośląskie,4,399000,140,444
https://www.otodom.pl/oferta/dom-200-m-gliwice-ID46E0Z.html#f20122c9ce,Gliwice,śląskie,6,1350000,200,2000
https://www.otodom.pl/oferta/dom-w-jablonnie-blisko-szkoly-w-atrakcyjnej-cenie-ID46E0G.html#f20122c9ce,Jabłonna,mazowieckie,7,790000,254,387
https://www.otodom.pl/oferta/duza-dzialka-8000-m-2-z-domem-mysligoszcz-ID46E0q.html#f20122c9ce,Myśligoszcz,pomorskie,3,165000,50,8000
https://www.otodom.pl/oferta/dom-poraj-aktualne-ID3yJQw.html#f20122c9ce,Poraj,śląskie,4,320000,140,700
https://www.otodom.pl/oferta/stworz-swoj-wymarzony-dom-168m2-do-wykonczenia-ID46E0d.html#f20122c9ce,Kokotów,małopolskie,5,580000,168.83,1100
https://www.otodom.pl/oferta/sprzedam-dom-do-samodzielnej-adaptacji-ID46E0b.html#f20122c9ce,Łaziska,mazowieckie,2,190000,70,1100
https://www.otodom.pl/oferta/dom-350-m-koscielisko-ID3WQuM.html#f20122c9ce,Kościelisko,małopolskie,NA,1599000,350,1140
https://www.otodom.pl/oferta/dom-bezposrednio-nad-jeziorem-slesinskim-ID46DZQ.html#f0661a49eb,Ślesin,wielkopolskie,6,1250000,160,5000
https://www.otodom.pl/oferta/dom-ogrod-magazyn-plac-posesja-z-perspektywami-ID41JLj.html#f0661a49eb,Oparzno,zachodniopomorskie,4,495000,130,3655
https://www.otodom.pl/oferta/10-apartamentow-w-jednym-miejscu-cala-inwestycja-ID43pOZ.html#f0661a49eb,Zakopane,małopolskie,10,2500000,786,1438
https://www.otodom.pl/oferta/wyremontowany-dom-gorzyczki-do-wprowadzenia-ID46DZ8.html#f0661a49eb,Gorzyczki,śląskie,5,269000,150,700
https://www.otodom.pl/oferta/dom-wolnostojacy-w-puszczykowie-100m2-ID45H03.html#f0661a49eb,Puszczykowo,wielkopolskie,4,790000,100,685
https://www.otodom.pl/oferta/dom-80-m-krzeszyce-ID46DYN.html#f0661a49eb,Krzeszyce,lubuskie,3,155000,80,1900
https://www.otodom.pl/oferta/budynek-z-dzialka-17-000-m2-ID46bvd.html#f0661a49eb,Ludwinów,mazowieckie,8,410000,450,17000
https://www.otodom.pl/oferta/milanowek-dom-z-pieknym-ogrodem-ID46DYK.html#f0661a49eb,Grodzisk Mazowiecki,mazowieckie,5,980000,260,2200
https://www.otodom.pl/oferta/do-na-wsi-w-poblizu-strzegomia-ID46DYJ.html#f0661a49eb,Strzegom,dolnośląskie,4,410000,135,800
https://www.otodom.pl/oferta/dom-na-40-ar-dzialce-w-bedkowiach-bez-prowizji-ID46DYD.html#f0661a49eb,Będkowice,małopolskie,8,850000,345,4000
https://www.otodom.pl/oferta/rosanow-dzialka-2172m2-dojazd-do-autostrady-lasy-ID46DYx.html#f0661a49eb,Rosanów,łódzkie,5,289000,173,2172
